promptID,premise,splits,heuristic_value,heuristic_friendlyname,heuristic_example_text,heuristic_payment_text,heuristic_checkbox_text,entailment_payment,neutral_payment,contradiction_payment,FAQ_direct_link
122857,Anglicans are particularly aggrieved by the no-Protestants policy.,train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc13
114074,You wake up one bright autumn morning and you're halfway to the subway when you decide to walk to work instead.,dev,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc14
80661,"What this means is that the revenue from any new taxes on pollution could be used to reduce other taxes, such as Social Security contributions or the income tax (but not, of course, the capital-gains tax).",train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc15
11401,(Prudie agrees that speaking directly to the parties would probably not be useful.),dev,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc16
131087,"Critics also suggested that, with their salaries and stock wrapped up in the same company, employees were putting too many eggs in one basket.",train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc17
144549,"When we encounter the young woman again, she has taken a job as the live-in domestic at a huge and crumbling Roman townhouse belonging to an English loner named Jason Kinsky (David Thewlis).",dev,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc18
117981,Pretty serious perjury time [looks at his watch].,train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc19
67990,"I've seen you around before, haven't I? What's your name again?",train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc20
57840,"The fate of love letters written by Diana to her former lover, James Hewitt, and stolen from him by his Italian mistress, who recently tried to sell them to the London Daily Mirror, which instead handed them over to her executors, has preoccupied all the London newspapers for several days.",train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc21
144425,The personal destruction spin is a big winner.,train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc22
119787,Such coverage is good  Your Live at Five NewsTeam covers Election '96!,train,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc23
17262,"Barney Frank, D-Mass., will log some of the best sound bites, while Rep.",dev,all_overlap,only reuse words from the text,"We ask you to come up with sentences that consist only of nouns, verbs, adjectives, and adverbs from the text. You are allowed to introduce new non-content words to make your sentence grammatically correct, so it's okay to add a word like <em>the, a, is, was, were, by, at, in, he</em>, etc. It's also okay to change the tense that a verb appears in to make it grammatically correct. So if the sentence is ""the girl will climb the tree"", it's okay to write something like ""the tree will be climbed by the girl"", where you have to add -ed to the verb in order to keep the sentence correct. <br />
<br />
Additionally, please make some change to the text that you submit. It is not sufficient to just remove a phrase while leaving the full text sequence intact. So in a sentence like ""Jonah ate his cereal in the morning"", don't just put ""Jonah ate his cereal""; you should make some change to this sequence of words, such as by writing ""Jonah ate in the morning"" or ""The cereal got eaten by Jonah"".","After we verify your work was correct, you'll receive a bonus of $0.07 for each individual sentence that you apply this constraint to in this HIT. <br />
<br />
Note that in this case only, you can repeat an otherwise banned word if it appears in the text. So, if your text contains the word not, you can reuse that word in your definitely incorrect sentence if (and only if) you choose to apply this additional constraint.",only reuses words from the text,$0.07 ,$0.07 ,$0.07 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.1vpq6rd9ozc24
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
